Date,year,GCM,RCP,Fact1,SoilStamp,AGENT_NO,Lat,Lon,co2,FarmingYear,SimulationYearIndex,CultivarSown,SowingDoY,HarvestDoY,GrowthPeriod,CropBiomassWt,CropBiomassN,CropYield,countDays_y,countDays_c,TTsum_y,TTsum_c,maxT_y,maxT_c,minT_y,minT_c,rad_y,rad_c,rain_y,rain_c,et_y,et_c,DI_y,DI_c
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,356,1992,21,long,258,146,254,28413.209,310.571,13820.169,366,253,1944.776,1939.715,16.24,17.904,7.828,9.129,5055.002,4260.282,1090.13,712.19,943.575,809.889,13.444,-13.718
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,357,1993,22,mid,304,145,208,24624.211,247.641,11621.625,365,207,1707.298,1701.859,16.737,19.146,8.084,9.742,5050.76,3562.35,776.04,432.52,949.166,689.744,-22.309,-59.471
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,358,1994,23,long,282,145,229,23703.004,267.25,10350.554,365,228,1923.264,1917.334,17.13,19.428,8.296,9.908,5252.51,4096.77,1020.54,574.63,999.951,799.305,2.017,-39.099
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,360,1995,24,mid,304,134,196,20851.764,254.956,10547.141,365,195,1750.919,1743.461,17.07,20.137,8.547,10.963,5137.139,3468.24,1159.12,567.87,981.408,687.262,15.332,-21.025
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,361,1996,25,long,267,122,221,29103.705,318.885,15028.002,366,220,1955.308,1949.367,17.479,20.022,8.744,10.672,5113.269,3996.44,1273.95,659.13,982.283,788.105,22.895,-19.567
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,363,1997,26,long,265,138,240,27744.949,273.69,13036.876,365,239,1946.272,1940.553,16.954,18.835,8.132,9.74,5235.987,4177.84,818.14,595.21,985.538,803.108,-20.461,-34.928
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,365,1998,27,mid,290,111,187,24700.748,249.865,12627.113,365,186,1741.38,1734.87,17.848,20.874,9.021,11.167,5132.345,3620.221,1076.36,440.36,990.614,720.719,7.966,-63.666
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,367,1999,28,long,265,117,218,23898.926,262.21,11115.576,365,217,1961.95,1953.964,17.879,20.303,8.893,10.803,5230.308,4059.46,1019.7,608.32,1011.757,806.214,0.779,-32.531
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,27170,-40.12,175.43,369,2000,29,long,275,136,227,26713.43,295.603,11462.205,366,226,1970.033,1963.274,17.814,19.944,8.674,10.337,5199.337,4046.049,962.03,482.81,996.733,793.976,-3.607,-64.449
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,327,1972,1,long,262,126,230,26096.795,245.72,12350.199,366,229,1956.138,1949.966,16.975,19.225,8.811,10.564,5128.341,4089.469,1216.311,854.79,975.775,796.89,19.776,6.774
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,329,1973,2,long,272,124,219,24941.562,222.948,10782.126,365,218,1977.599,1968.899,17.833,20.298,9.015,10.921,5213.831,4025.98,1032.61,571.27,1005.965,797.222,2.58,-39.553
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,330,1974,3,long,272,124,218,21798.484,212.89,8563.891,365,217,1970.632,1966.709,17.681,20.259,8.991,10.931,5175.309,4003.96,1062.43,622.57,999.271,793.328,5.945,-27.428
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,331,1975,4,long,258,104,212,23164.846,231.223,9641.185,365,211,1945.845,1940.889,17.839,20.364,9.394,11.32,5266.359,4105.07,848.63,405.68,1023.524,817.077,-20.609,-101.409
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,332,1976,5,long,258,122,230,28475.74,276.772,14859.267,366,229,1940.739,1934.122,17.206,19.269,8.61,10.39,5180.66,4154.659,975.63,577,981.995,803.429,-0.652,-39.242
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,333,1977,6,mid,290,123,200,25200.637,236.222,12165.322,365,199,1739.324,1733.763,16.875,19.777,8.135,10.583,5294.502,3788.231,1020.7,524.02,1000.177,740.423,2.011,-41.297
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,335,1978,7,mid,296,110,180,16548.852,190.767,6406.235,365,179,1740.153,1732.734,17.664,21.45,8.797,11.469,5412.33,3698.2,773.91,320.15,1049.96,746.928,-35.669,-133.306
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,337,1979,8,long,264,129,231,30587.713,315.99,14955.503,365,230,1972.658,1964.257,17.09,19.16,8.921,10.694,5180.282,4148.271,890.47,658.99,987.203,807.848,-10.863,-22.589
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,338,1980,9,mid,292,123,197,25893.076,260.779,13619.425,366,196,1747.356,1740.164,17.303,20.178,8.588,10.637,5293.821,3819.591,1100.47,597.53,1013.219,754.113,7.928,-26.205
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,340,1981,10,long,277,120,210,20990.119,258.028,7438.463,365,209,1972.186,1965.695,17.913,21.005,8.949,11.108,5548.951,4228.371,962.3,468.83,1080.994,848.985,-12.334,-81.086
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,341,1982,11,long,277,137,226,23744.93,299.616,11169.106,365,225,1973.723,1969.265,17.429,19.917,8.542,10.353,5435.79,4235.541,723.12,384.52,1043.947,835.688,-44.367,-117.333
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,342,1983,12,long,275,145,236,28606.676,307.107,13810.945,365,235,1930.686,1925.766,16.878,18.841,8.433,9.91,5269.42,4151.281,979.92,686.16,994.465,800.638,-1.484,-16.684
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,344,1984,13,long,286,146,226,26787.27,286.386,12539.393,366,225,1941.048,1935.601,17.567,19.633,8.767,10.348,5367.928,4133.582,808.82,472.81,1025.703,808.247,-26.815,-70.945
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,345,1985,14,long,262,107,212,28195.486,269.795,14225.754,365,211,1957.191,1946.683,18.159,20.755,9.057,10.893,5571.069,4270.811,729.27,450.68,1081.49,850.114,-48.298,-88.629
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,347,1986,15,long,258,113,221,30651.721,302.729,15677.886,365,220,1967.291,1958.644,17.712,20.27,8.624,10.504,5592.63,4471,1032.66,599.94,1075.773,880.397,-4.175,-46.748
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,349,1987,16,long,275,138,229,24565.463,286.163,13111.403,365,228,1964.448,1957.203,17.571,19.75,8.427,10.048,5630.93,4418.51,721.94,490.22,1083.253,870.24,-50.048,-77.52
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,351,1988,17,long,261,116,221,26230.844,289.195,11990.857,366,220,1969.17,1962.875,17.88,20.332,8.805,10.479,5425.112,4309.17,1072.72,432.24,1047.769,852.025,2.326,-97.118
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,352,1989,18,long,263,106,210,28199.758,284.526,15156.848,365,209,1960.244,1951.471,18.16,20.763,9.218,11.259,5550.109,4225.241,717.85,517.64,1078.97,843.336,-50.306,-62.919
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,354,1990,19,long,258,109,217,29338.828,300.321,14517.545,365,216,1959.759,1952.256,17.779,20.333,9.092,10.949,5333.52,4145.118,1055.48,595.99,1028.005,818.947,2.603,-37.41
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,355,1991,20,long,274,131,223,29816.65,312.937,15460.876,365,222,1961.453,1956.206,17.488,19.984,8.848,10.644,5384.699,4185.641,937.97,617.69,1034.683,824.333,-10.311,-33.454
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,356,1992,21,long,258,142,250,27651.08,288.208,13704.176,366,249,1959.944,1954.496,16.353,18.098,8.102,9.537,5174.652,4328.901,1067.61,716.62,969.759,827.011,9.165,-15.404
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,357,1993,22,long,285,145,227,26552.557,269.358,11532.563,365,226,1841.075,1835.628,16.731,18.721,8.411,9.875,5169.852,3916.83,704.05,497.07,972.502,754.623,-38.13,-51.814
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,358,1994,23,long,281,145,230,23946.559,261.219,10395.514,365,229,1951.517,1945.303,17.182,19.403,8.514,10.235,5341.882,4194.791,966.59,545.73,1019.001,819.463,-5.422,-50.159
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,360,1995,24,mid,304,128,190,22987.158,267.71,12053.749,365,189,1729.828,1724.506,17.087,20.26,8.727,11.437,5215.324,3480.47,1165.24,600.9,997.314,691.651,14.411,-15.102
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,361,1996,25,long,269,124,221,29675.838,321.642,15224.454,366,220,1975.289,1968.889,17.521,19.999,9.031,10.942,5203.422,4063.839,1266.61,699.26,1001.75,802.51,20.911,-14.766
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,363,1997,26,long,265,135,237,26797.053,262.905,12327.866,365,236,1947.893,1941.399,17.013,18.907,8.317,10.01,5326.892,4220.94,718.31,537.16,1003.999,812.766,-39.772,-51.308
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,365,1998,27,mid,290,111,187,25217.379,256.409,12998.361,365,186,1750.232,1744.147,17.802,20.793,9.22,11.406,5175.028,3638.479,1067.92,423.78,998.724,724.15,6.479,-70.879
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,367,1999,28,long,265,115,216,22856.883,254.869,10350.649,365,215,1961.529,1954.717,17.843,20.247,9.159,11.115,5299.103,4092.57,1023.74,578.4,1027.211,814.531,-0.339,-40.825
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,27181,-40.42,175.48,369,2000,29,long,260,118,224,30108.045,306.497,13845.249,366,223,1966.788,1958.492,17.792,19.838,9.029,10.72,5295.679,4192.512,846.86,502.5,1015.73,821.117,-19.941,-63.406
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,327,1972,1,long,262,128,232,25484.721,244.82,12120.259,366,231,1961.951,1955.109,16.901,19.126,8.811,10.472,5097.01,4083.34,1162.57,824.7,968.97,794.652,16.653,3.643
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,329,1973,2,long,272,123,218,23587.932,222.296,10096.588,365,217,1979.005,1970.052,17.872,20.387,8.984,10.903,5191.08,3996.651,946.89,510.69,1003.392,793.508,-5.967,-55.38
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,330,1974,3,long,272,123,217,20068.771,212.561,7284.062,365,216,1976.356,1969.456,17.724,20.388,8.953,10.903,5148.949,3972.459,1034.51,576.35,996.237,789.391,3.7,-36.964
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,331,1975,4,long,258,105,213,22992.332,237.275,9392.956,365,212,1947.485,1940.676,17.778,20.304,9.364,11.213,5217.136,4072.119,773.37,369.78,1013.426,810.007,-31.04,-119.051
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,332,1976,5,long,258,122,230,28833.488,283.638,15210.18,366,229,1939.945,1933.078,17.155,19.238,8.582,10.372,5134.237,4114.04,903.17,538.13,972.931,795.562,-7.724,-47.838
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,333,1977,6,long,286,145,226,25223.174,254.738,10712.301,365,225,1885.248,1878.226,16.839,19.19,8.061,9.955,5259.092,4001.61,982.73,547.04,993.321,777.732,-1.078,-42.171
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,335,1978,7,mid,293,108,181,16597.605,187.72,6448.533,365,180,1745.637,1736.277,17.643,21.391,8.79,11.383,5404.15,3724.899,670.58,279.92,1048.467,751.514,-56.352,-168.475
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,337,1979,8,long,264,127,229,29491.385,311.387,14454.161,365,228,1964.91,1955.848,17.111,19.213,8.943,10.692,5173.346,4138.559,790.16,539.57,987.368,807.386,-24.958,-49.635
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,338,1980,9,mid,292,122,196,25744.908,270.283,13541.249,366,195,1750.737,1744.607,17.344,20.305,8.573,10.656,5290.199,3818.2,1018.79,560.25,1015.057,756.184,0.366,-34.973
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,340,1981,10,long,276,119,210,20264.812,257.559,6688.463,365,209,1980.248,1972.049,17.943,21.076,8.868,11.054,5539.381,4220.151,879.78,425.36,1080.509,848.859,-22.816,-99.563
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,341,1982,11,long,277,137,226,22257.975,283.103,10291.499,365,225,1969.858,1965.608,17.406,19.92,8.477,10.246,5400.73,4210.599,628.96,309.65,1037.645,831.254,-64.978,-168.45
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,342,1983,12,long,269,140,237,28681.342,325.541,14010.059,365,236,1953.632,1948.043,16.909,18.994,8.438,9.902,5231.809,4163.237,897.86,627.07,989.016,804.714,-10.153,-28.329
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,344,1984,13,long,284,145,227,25986.541,297.317,12190.307,366,226,1955.251,1948.01,17.571,19.618,8.775,10.364,5301.49,4090.341,730.55,404.62,1014.013,800.727,-38.801,-97.896
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,345,1985,14,long,262,107,212,27059.504,279.563,13356.477,365,211,1954.062,1943.031,18.15,20.741,9.012,10.811,5531.34,4235,663.61,417.29,1074.377,843.597,-61.899,-102.161
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,347,1986,15,long,258,113,221,30970.65,310.718,15722.764,365,220,1964.845,1955.752,17.716,20.288,8.572,10.411,5570.363,4453.521,975.4,567.01,1071.313,876.779,-9.833,-54.632
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,349,1987,16,long,275,138,229,22212.709,278.874,11235.469,365,228,1962.882,1955.846,17.576,19.787,8.341,9.936,5618.242,4403.45,651.03,441.4,1081.63,868.331,-66.141,-96.722
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,351,1988,17,long,261,114,219,25031.49,295.556,11434.164,366,218,1964.784,1958.423,17.933,20.467,8.761,10.488,5414.271,4273.182,1002.8,404.31,1046.977,846.839,-4.405,-109.453
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,352,1989,18,long,262,105,210,28658.469,303.858,15724.31,365,209,1966.141,1959.043,18.14,20.786,9.218,11.311,5535.958,4216.669,668.03,488.38,1076.91,842.731,-61.207,-72.556
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,354,1990,19,long,258,109,217,24788.354,290.605,11531.65,365,216,1958.403,1951.067,17.762,20.363,8.976,10.836,5305.288,4115.34,970.89,544.94,1023.852,814.823,-5.455,-49.525
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,355,1991,20,long,270,126,222,30518.457,343.346,16643.779,365,221,1961.165,1953.47,17.493,19.978,8.882,10.681,5376.942,4188.829,885.12,578.4,1034.738,825.918,-16.904,-42.794
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,356,1992,21,long,258,141,249,26710.033,300.01,13104.902,366,248,1957.252,1953.574,16.367,18.182,8.047,9.513,5145.879,4294.85,983.84,654.3,965.954,822.579,1.818,-25.719
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,357,1993,22,long,285,145,227,26494.967,279.848,11703.765,365,226,1832.204,1826.909,16.686,18.689,8.366,9.74,5132.326,3889.39,630.25,449.6,964.983,748.815,-53.111,-66.551
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,358,1994,23,long,281,145,230,22221.363,261.912,9172.426,365,229,1951.623,1945.603,17.163,19.423,8.492,10.175,5288.621,4153.089,906.96,505.45,1010.214,812.603,-11.385,-60.768
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,360,1995,24,mid,304,128,190,21698.104,265.863,11344.21,365,189,1732.343,1726.979,17.087,20.305,8.659,11.383,5190.893,3462.581,1078.71,542.72,993.359,688.875,7.912,-26.93
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,361,1996,25,long,267,120,219,29524.373,341.109,15417.106,366,218,1967.637,1959.949,17.527,20.064,9.004,10.937,5187.029,4043.099,1165.07,625.92,999.126,799.229,14.243,-27.689
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,363,1997,26,long,265,135,237,25988.004,273.601,11686.722,365,236,1944.049,1937.754,16.995,18.907,8.252,9.923,5307.611,4199.37,683.44,516.98,1000.65,809.05,-46.414,-56.495
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,365,1998,27,long,286,138,218,26186.457,294.235,13074.902,365,217,1968.724,1963.68,17.817,20.268,9.208,10.859,5153.417,3898.33,1037.39,497.95,995.821,773.208,4.007,-55.278
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,367,1999,28,long,265,114,215,22616.973,251.56,10382.438,365,214,1953.922,1947.347,17.835,20.296,9.118,11.038,5287.27,4062.391,964.21,555.93,1025.337,809.308,-6.34,-45.577
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,27188,-40.33,175.53,369,2000,29,long,272,131,225,27334.457,306.967,11789.019,366,224,1978.151,1970.345,17.77,19.923,8.927,10.651,5264.036,4114.73,804.15,453.57,1010.041,808.209,-25.603,-78.188
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,27249,-37.83,175.78,327,1972,1,long,260,99,205,22088.674,236.694,10438.871,366,204,1959.831,1950.877,18.369,21.249,9.16,11.418,4924.71,3604.59,1299.6,752.67,957.201,723.972,26.347,3.813
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,27249,-37.83,175.78,329,1973,2,long,262,106,211,26181.834,248.45,12475.515,365,210,1962.412,1955.043,18.464,21.001,9.317,10.961,4785.559,3637.689,1462.53,592.26,930.387,725.744,36.385,-22.538
